data_id,r,duration,method,dataset,length
0,0.7254618290435106,66.21406865119934,AniSOM,logmap,15954
1,0.8009698413764059,67.55598664283752,AniSOM,logmap,15954
2,0.8758916595406387,65.67142176628113,AniSOM,logmap,15954
3,0.7884706212104444,67.79396677017212,AniSOM,logmap,15954
4,0.6657883720013376,67.73893666267395,AniSOM,logmap,15954
5,0.8758244655128705,66.3492693901062,AniSOM,logmap,15954
6,0.7541975714422966,67.38269472122192,AniSOM,logmap,15954
7,0.7871943387222696,66.68004322052002,AniSOM,logmap,15954
8,0.8307377042928026,67.68187093734741,AniSOM,logmap,15954
9,0.7600550622117473,67.56161332130432,AniSOM,logmap,15954
10,0.8219316116158311,67.85927033424377,AniSOM,logmap,15954
11,0.9835018109555301,67.55056929588318,AniSOM,logmap,15954
12,0.8584213748337948,65.92378902435303,AniSOM,logmap,15954
13,0.7932613772476945,65.67082262039185,AniSOM,logmap,15954
14,0.8181715876937764,66.0140061378479,AniSOM,logmap,15954
15,0.5508299075333443,66.80885744094849,AniSOM,logmap,15954
16,0.808243484696371,64.71963429450989,AniSOM,logmap,15954
17,0.8051019737126731,66.25271320343018,AniSOM,logmap,15954
18,0.8114261520849929,65.6267421245575,AniSOM,logmap,15954
19,0.8390812728910219,66.26402306556702,AniSOM,logmap,15954
20,0.8450307999066261,66.14659690856934,AniSOM,logmap,15954
21,0.858425657084541,64.49601411819458,AniSOM,logmap,15954
22,0.9810009892671916,66.14794373512268,AniSOM,logmap,15954
23,0.7998901014830769,66.33911991119385,AniSOM,logmap,15954
24,0.6984469044624645,66.1063117980957,AniSOM,logmap,15954
25,0.7456413444799553,65.85467600822449,AniSOM,logmap,15954
26,0.8553026907380874,64.80225229263306,AniSOM,logmap,15954
27,0.8162573236392229,66.53723168373108,AniSOM,logmap,15954
28,0.7883590900541751,64.69276356697083,AniSOM,logmap,15954
29,0.773292842375799,65.41397666931152,AniSOM,logmap,15954
30,0.800735334894016,64.6862564086914,AniSOM,logmap,15954
31,0.8241015822956176,65.54792809486389,AniSOM,logmap,15954
32,0.7782589180313517,66.56732940673828,AniSOM,logmap,15954
33,0.8212788016673558,65.09927010536194,AniSOM,logmap,15954
34,0.7635584628661142,65.33930039405823,AniSOM,logmap,15954
35,0.7685792889259851,65.70024538040161,AniSOM,logmap,15954
36,0.8308020518653993,65.63591599464417,AniSOM,logmap,15954
37,0.7246208534846225,66.21085119247437,AniSOM,logmap,15954
38,0.8577457260335566,66.14588928222656,AniSOM,logmap,15954
39,0.7973579092610492,65.06991863250732,AniSOM,logmap,15954
40,0.7398401497539827,65.40494060516357,AniSOM,logmap,15954
41,0.9169988021413557,65.77807021141052,AniSOM,logmap,15954
42,0.7455029858896745,65.54378342628479,AniSOM,logmap,15954
43,0.7716864356967362,65.50521922111511,AniSOM,logmap,15954
44,0.595364852864978,66.04175877571106,AniSOM,logmap,15954
45,0.8350239718579852,65.93092441558838,AniSOM,logmap,15954
46,0.7494535112437161,66.29593205451965,AniSOM,logmap,15954
47,0.7888297329804707,65.52872705459595,AniSOM,logmap,15954
48,0.7906107799700003,42.073405027389526,AniSOM,logmap,15954
49,0.82505413968224,40.88401222229004,AniSOM,logmap,15954
