data_id,r,duration,method,dataset,length
0,0.494697857489915,4.011485576629639,AniSOM,logmap,1128
1,0.18086887809624794,3.9359705448150635,AniSOM,logmap,1128
2,0.5070184559821791,4.102628946304321,AniSOM,logmap,1128
3,0.3429860465105184,4.1662209033966064,AniSOM,logmap,1128
4,0.5488228634811902,3.868178367614746,AniSOM,logmap,1128
5,0.5529224828687772,4.015969276428223,AniSOM,logmap,1128
6,0.19943483988280902,3.930102825164795,AniSOM,logmap,1128
7,0.48525525302689504,4.39128041267395,AniSOM,logmap,1128
8,0.5280381955005538,4.272868871688843,AniSOM,logmap,1128
9,0.7065423430196642,3.9490160942077637,AniSOM,logmap,1128
10,0.6276520952843093,4.61550235748291,AniSOM,logmap,1128
11,0.7262647985195556,4.066832780838013,AniSOM,logmap,1128
12,0.7623895422710782,4.174705505371094,AniSOM,logmap,1128
13,0.5665614995557328,4.272800445556641,AniSOM,logmap,1128
14,0.7160430191790811,4.035712957382202,AniSOM,logmap,1128
15,0.5320893073886286,3.924570322036743,AniSOM,logmap,1128
16,0.8788656571006335,4.242641925811768,AniSOM,logmap,1128
17,0.42000148870801557,4.217168807983398,AniSOM,logmap,1128
18,0.6091656598202494,4.00138521194458,AniSOM,logmap,1128
19,0.740675103582514,4.056807041168213,AniSOM,logmap,1128
20,0.3342784860638853,4.11160683631897,AniSOM,logmap,1128
21,0.6958290931988482,4.316551446914673,AniSOM,logmap,1128
22,0.9822767207933425,4.088807106018066,AniSOM,logmap,1128
23,0.597149311333612,4.1041224002838135,AniSOM,logmap,1128
24,0.3808085745162505,4.046597719192505,AniSOM,logmap,1128
25,0.38376201585299985,3.9136171340942383,AniSOM,logmap,1128
26,0.7576204122578477,4.151981592178345,AniSOM,logmap,1128
27,0.43994831637419507,3.9705984592437744,AniSOM,logmap,1128
28,0.5341737132308566,3.795856237411499,AniSOM,logmap,1128
29,0.4781643229556382,4.04300594329834,AniSOM,logmap,1128
30,0.43210886419923944,3.9447319507598877,AniSOM,logmap,1128
31,0.4741853981980494,4.1760406494140625,AniSOM,logmap,1128
32,0.6387541787940872,3.908276081085205,AniSOM,logmap,1128
33,0.8616527378975646,3.980123519897461,AniSOM,logmap,1128
34,0.7480553441180541,4.014357566833496,AniSOM,logmap,1128
35,0.2513666048893785,3.824404239654541,AniSOM,logmap,1128
36,0.30560767405384526,3.953277826309204,AniSOM,logmap,1128
37,0.2634545118404339,3.964772939682007,AniSOM,logmap,1128
38,0.3679861994566357,3.9122583866119385,AniSOM,logmap,1128
39,0.4412774761987144,3.9261362552642822,AniSOM,logmap,1128
40,0.49613067574775466,3.77413272857666,AniSOM,logmap,1128
41,0.7563239405908929,3.838796377182007,AniSOM,logmap,1128
42,0.675616316724266,3.953733205795288,AniSOM,logmap,1128
43,0.3299018863363313,3.776604175567627,AniSOM,logmap,1128
44,0.7278194641516216,3.84359073638916,AniSOM,logmap,1128
45,0.4346807257443581,3.9403958320617676,AniSOM,logmap,1128
46,0.6256978828566322,3.934580087661743,AniSOM,logmap,1128
47,0.4239643525913601,3.7785451412200928,AniSOM,logmap,1128
48,0.7425227390601479,2.68739914894104,AniSOM,logmap,1128
49,0.701667837016868,2.518986225128174,AniSOM,logmap,1128
