0.25047108749041136,0.23391323145856011,0.18774886784714051,0.22111902075074161,0.47373999263594863,0.26719486547808496,0.37479454549759983,0.48433592525820623,0.25112955273703635
0.40373819370547265,0.26394861735362529,0.53086981248848908,0.45342687349168814,0.47802917305546022,0.46644287611223079,0.47746666529792786,0.29394401277384774,0.45881193881792809
0.19304105177277381,0.16102442301042649,0.24081099697004302,0.35727255541481306,0.2692154167389546,0.21871823063201248,0.35102338692283663,0.32589830556602867,0.29626230065769843
0.48349639094751312,0.38782905580314436,0.34725449732107372,0.55243526096764894,0.34244275895192378,0.43666664676308414,0.39433449031744894,0.49246918584067528,0.44383979302349447
0.39575498871767362,0.25773074057971385,0.13799301193120728,0.22187413523715716,0.24232483165188831,0.45631111685531384,0.30745654182537324,0.21147544759926507,0.31059550800578395
0.43019940738058404,0.16113533253537973,0.32325394692320586,0.47228755487099422,0.41033802990549245,0.43285575443992957,0.29330297329885863,0.36846380530076422,0.32280008868992949
0.36331476575079058,0.44715654627253953,0.49667714517259232,0.41333601226056166,0.31845803730237704,0.44461678454971026,0.49628807747457854,0.4465786487888036,0.37029720867081944
0.11097375924876934,0.22984112756639288,0.30585577779133416,0.31247262412192933,0.22152045462393388,0.21874860858436262,0.22847264572080878,0.27122743605882049,0.28562577642425874
0.39957831875776806,0.30489475509110464,0.47193143871896209,0.33998741889804279,0.46273434829121601,0.5151913576427305,0.38111180091587799,0.45061331338062083,0.41759715327438701
0.75606019682557601,0.64585774518072536,0.71645759432538203,0.5101195971194481,0.76594187259050572,0.64159687074362826,0.6048452815571006,0.58148742088042871,0.43597019684213256
0.37030521879395301,0.50423906850689049,0.60020702915001445,0.60310477150897479,0.73796988266914343,0.24158209615313062,0.23521207302017172,0.72909254938012846,0.41766697719760959
0.45251204732570027,0.39485391853893909,0.3718434692908838,0.4227199984933343,0.4373663328549896,0.49629851272885867,0.53704222736885043,0.28939594901348981,0.4585409306009155
0.34936180092146979,0.28410850388829606,0.19167824821694454,0.33523402106328326,0.31394010417347229,0.19982055274649851,0.39954017223024657,0.33894964071676187,0.24329920612130754
0.38699340497776979,0.38675258488399622,0.34773441621098944,0.33139114324469243,0.27791649648989619,0.23508928667369786,0.42500365479298663,0.52410350106930059,0.38965516786791776
0.54121503311652419,0.35442016654430514,0.39911986098473679,0.42598560673438063,0.38433120642448004,0.4503644677424985,0.42135871506687111,0.47743531287189278,0.49015858551702912
0.38978295231411458,0.46119228921096683,0.35148313042305784,0.44702194867191147,0.38974029055294257,0.53288308516570493,0.46186247824499638,0.47376454392549255,0.29112882011102048
