data_id,r,duration,method,dataset,length
0,0.6983994770427236,0.9169352054595947,KernelPCA,logmap,8227
1,0.7278964785342495,0.8604683876037598,KernelPCA,logmap,8227
2,0.7291058763163577,0.8503656387329102,KernelPCA,logmap,8227
3,0.7064021249737048,0.8347907066345215,KernelPCA,logmap,8227
4,0.5953513546619675,0.8498280048370361,KernelPCA,logmap,8227
5,0.7293130006528573,0.8575236797332764,KernelPCA,logmap,8227
6,0.6212950463869766,0.8250923156738281,KernelPCA,logmap,8227
7,0.761471462858277,0.8721005916595459,KernelPCA,logmap,8227
8,0.6433138798678077,0.9147136211395264,KernelPCA,logmap,8227
9,0.7686744278777803,0.8568601608276367,KernelPCA,logmap,8227
10,0.647755032659106,0.8507089614868164,KernelPCA,logmap,8227
11,0.6118399414888167,0.8350720405578613,KernelPCA,logmap,8227
12,0.6715851570558505,0.849562406539917,KernelPCA,logmap,8227
13,0.6634734473528711,0.8778679370880127,KernelPCA,logmap,8227
14,0.7201935769242239,0.8453454971313477,KernelPCA,logmap,8227
15,0.5064260136919839,0.8696513175964355,KernelPCA,logmap,8227
16,0.9197610603277997,0.8857903480529785,KernelPCA,logmap,8227
17,0.7592638825146224,0.8780970573425293,KernelPCA,logmap,8227
18,0.6879422216651917,0.8614211082458496,KernelPCA,logmap,8227
19,0.7697075867567638,0.9652855396270752,KernelPCA,logmap,8227
20,0.7083427983011786,0.8878283500671387,KernelPCA,logmap,8227
21,0.7903278739616644,0.8937981128692627,KernelPCA,logmap,8227
22,0.8906265287146328,0.844548225402832,KernelPCA,logmap,8227
23,0.7231604933568434,0.8602509498596191,KernelPCA,logmap,8227
24,0.5865393423969587,0.9836955070495605,KernelPCA,logmap,8227
25,0.6347013743516935,0.8714849948883057,KernelPCA,logmap,8227
26,0.7515241046613783,0.8222754001617432,KernelPCA,logmap,8227
27,0.725205892665556,0.8468377590179443,KernelPCA,logmap,8227
28,0.6851302961984961,0.8439180850982666,KernelPCA,logmap,8227
29,0.552930663414942,0.9512805938720703,KernelPCA,logmap,8227
30,0.6714156926375894,0.96746826171875,KernelPCA,logmap,8227
31,0.6905025211463778,0.8969738483428955,KernelPCA,logmap,8227
32,0.5819782951648395,0.9037868976593018,KernelPCA,logmap,8227
33,0.8974023091924873,0.9541199207305908,KernelPCA,logmap,8227
34,0.7875803691108964,0.939997673034668,KernelPCA,logmap,8227
35,0.7201760640215473,0.8720786571502686,KernelPCA,logmap,8227
36,0.6840858989751701,0.8601417541503906,KernelPCA,logmap,8227
37,0.5768423795847508,0.8926632404327393,KernelPCA,logmap,8227
38,0.7036553462844178,0.891880989074707,KernelPCA,logmap,8227
39,0.7146712976216323,0.8656642436981201,KernelPCA,logmap,8227
40,0.7199243700202177,0.8614673614501953,KernelPCA,logmap,8227
41,0.5715834390559648,0.8586900234222412,KernelPCA,logmap,8227
42,0.7158246271727309,0.9217472076416016,KernelPCA,logmap,8227
43,0.7730347809673513,0.8247575759887695,KernelPCA,logmap,8227
44,0.5867038666835364,0.8510868549346924,KernelPCA,logmap,8227
45,0.48515468698922926,0.8491702079772949,KernelPCA,logmap,8227
46,0.6422326535501396,0.8548402786254883,KernelPCA,logmap,8227
47,0.7505313578962555,0.8587110042572021,KernelPCA,logmap,8227
48,0.7687575079685862,0.8931658267974854,KernelPCA,logmap,8227
49,0.7405497626257308,0.89638352394104,KernelPCA,logmap,8227
