data_id,r,duration,method,dataset,length
0,0.7130031247403321,96.69259309768677,KernelPCA,logmap,60000
1,0.726671349865122,182.94243788719177,KernelPCA,logmap,60000
2,0.719472742570684,55.49170184135437,KernelPCA,logmap,60000
3,0.7118013522471245,41.63446521759033,KernelPCA,logmap,60000
4,0.5908275737497859,38.30495619773865,KernelPCA,logmap,60000
5,0.7123960412034435,36.74831581115723,KernelPCA,logmap,60000
6,0.6124277428191154,38.0636260509491,KernelPCA,logmap,60000
7,0.7598914770435912,36.421642780303955,KernelPCA,logmap,60000
8,0.638657606291841,37.06247067451477,KernelPCA,logmap,60000
9,0.7651437775662361,37.993977069854736,KernelPCA,logmap,60000
10,0.6364088432759973,37.650137186050415,KernelPCA,logmap,60000
11,0.6159076856173968,36.58165502548218,KernelPCA,logmap,60000
12,0.6765505060886966,37.94247817993164,KernelPCA,logmap,60000
13,0.6525043263854524,37.938525676727295,KernelPCA,logmap,60000
14,0.723584985801866,37.61513376235962,KernelPCA,logmap,60000
15,0.49500005467760677,165.92377352714539,KernelPCA,logmap,60000
16,0.9180830417164322,112.89438390731812,KernelPCA,logmap,60000
17,0.7529488041938118,185.66923832893372,KernelPCA,logmap,60000
18,0.6766057494879087,158.62573838233948,KernelPCA,logmap,60000
19,0.7700195465954789,78.80265522003174,KernelPCA,logmap,60000
20,0.7040632684723788,90.24944686889648,KernelPCA,logmap,60000
21,0.781992593692828,154.68033981323242,KernelPCA,logmap,60000
22,0.8932881170163554,123.23662209510803,KernelPCA,logmap,60000
23,0.7216557246208731,123.89481806755066,KernelPCA,logmap,60000
24,0.5790381872325785,137.63279461860657,KernelPCA,logmap,60000
25,0.6243439590468105,128.32410049438477,KernelPCA,logmap,60000
26,0.7480011848779982,156.9444544315338,KernelPCA,logmap,60000
27,0.7191422513600485,125.7118649482727,KernelPCA,logmap,60000
28,0.6687348070374975,70.32006740570068,KernelPCA,logmap,60000
29,0.5461195024831765,129.30545282363892,KernelPCA,logmap,60000
30,0.6755274212089157,116.5434787273407,KernelPCA,logmap,60000
31,0.7623323185964389,128.56024551391602,KernelPCA,logmap,60000
32,0.6133572734561664,142.49692010879517,KernelPCA,logmap,60000
33,0.8987600985575405,157.10425877571106,KernelPCA,logmap,60000
34,0.784441376056323,74.34310579299927,KernelPCA,logmap,60000
35,0.7334684213653037,84.74084997177124,KernelPCA,logmap,60000
36,0.682138340374905,98.20271801948547,KernelPCA,logmap,60000
37,0.5814495250467479,92.02793765068054,KernelPCA,logmap,60000
38,0.7151892507854853,87.41645765304565,KernelPCA,logmap,60000
39,0.7074269610141103,88.1927535533905,KernelPCA,logmap,60000
40,0.7253803995488899,96.37167692184448,KernelPCA,logmap,60000
41,0.5478933174644324,85.87445759773254,KernelPCA,logmap,60000
42,0.7136158688869395,151.48774313926697,KernelPCA,logmap,60000
43,0.7725327338919162,110.77698373794556,KernelPCA,logmap,60000
44,0.5842322457257121,151.29070401191711,KernelPCA,logmap,60000
45,0.5202103638077278,160.2404408454895,KernelPCA,logmap,60000
46,0.6411862640252456,154.01804757118225,KernelPCA,logmap,60000
47,0.7569718270765594,138.30959844589233,KernelPCA,logmap,60000
48,0.7585620970950951,134.6195011138916,KernelPCA,logmap,60000
49,0.7389711231182948,146.50639605522156,KernelPCA,logmap,60000
