data_id,r,duration,method,dataset,length
0,0.6680205618396635,55.90975069999695,RecurrenceManifold,logmap,60000
1,0.700288231833765,55.478885650634766,RecurrenceManifold,logmap,60000
2,0.6728747155144854,55.96282172203064,RecurrenceManifold,logmap,60000
3,0.6664790735015927,55.51097130775452,RecurrenceManifold,logmap,60000
4,0.5680217726554139,55.81137752532959,RecurrenceManifold,logmap,60000
5,0.765317423184688,56.099159479141235,RecurrenceManifold,logmap,60000
6,0.5833093889655022,56.299169063568115,RecurrenceManifold,logmap,60000
7,0.7275475517824176,55.748790979385376,RecurrenceManifold,logmap,60000
8,0.6168833837128262,55.147332191467285,RecurrenceManifold,logmap,60000
9,0.7584267123747721,55.503812074661255,RecurrenceManifold,logmap,60000
10,0.6091232118903007,55.77086520195007,RecurrenceManifold,logmap,60000
11,0.7285751731687085,55.10040020942688,RecurrenceManifold,logmap,60000
12,0.7266385594666561,55.841148853302,RecurrenceManifold,logmap,60000
13,0.6101439638854975,54.70985198020935,RecurrenceManifold,logmap,60000
14,0.6863200243113092,55.00845956802368,RecurrenceManifold,logmap,60000
15,0.5733343363958879,56.22614145278931,RecurrenceManifold,logmap,60000
16,0.9761604459258033,55.395238637924194,RecurrenceManifold,logmap,60000
17,0.769898537187962,55.34296751022339,RecurrenceManifold,logmap,60000
18,0.617334356249607,55.42572784423828,RecurrenceManifold,logmap,60000
19,0.7303652588765023,55.17717242240906,RecurrenceManifold,logmap,60000
20,0.6686773529784962,56.79354119300842,RecurrenceManifold,logmap,60000
21,0.7244116145043888,55.27572560310364,RecurrenceManifold,logmap,60000
22,0.9043007109615285,53.34665489196777,RecurrenceManifold,logmap,60000
23,0.6855653723625968,54.4955575466156,RecurrenceManifold,logmap,60000
24,0.5547122984159844,54.21330690383911,RecurrenceManifold,logmap,60000
25,0.5791405016799811,55.99367618560791,RecurrenceManifold,logmap,60000
26,0.735316688949028,54.59406232833862,RecurrenceManifold,logmap,60000
27,0.6806790641176546,54.70805907249451,RecurrenceManifold,logmap,60000
28,0.6264888216450342,54.792670488357544,RecurrenceManifold,logmap,60000
29,0.5792924203691371,54.71935224533081,RecurrenceManifold,logmap,60000
30,0.614705276511552,54.29592823982239,RecurrenceManifold,logmap,60000
31,0.7813877511389801,54.55541467666626,RecurrenceManifold,logmap,60000
32,0.576965426292013,54.49822735786438,RecurrenceManifold,logmap,60000
33,0.9748568545832672,55.1182906627655,RecurrenceManifold,logmap,60000
34,0.8007875147471708,54.99597525596619,RecurrenceManifold,logmap,60000
35,0.6931992849425798,55.1270432472229,RecurrenceManifold,logmap,60000
36,0.6403679585214616,56.09983229637146,RecurrenceManifold,logmap,60000
37,0.5567384685238581,55.716498613357544,RecurrenceManifold,logmap,60000
38,0.6640390587692098,54.967997550964355,RecurrenceManifold,logmap,60000
39,0.6682422079818294,54.89401078224182,RecurrenceManifold,logmap,60000
40,0.66798416253255,57.54534029960632,RecurrenceManifold,logmap,60000
41,0.6382912028566811,55.47696828842163,RecurrenceManifold,logmap,60000
42,0.6641040096373708,56.17417335510254,RecurrenceManifold,logmap,60000
43,0.7476064001763296,55.68877649307251,RecurrenceManifold,logmap,60000
44,0.5998846564349841,54.88494253158569,RecurrenceManifold,logmap,60000
45,0.5146087709528657,55.27950406074524,RecurrenceManifold,logmap,60000
46,0.5954273265849859,54.752124547958374,RecurrenceManifold,logmap,60000
47,0.7345026892933747,55.33987307548523,RecurrenceManifold,logmap,60000
48,0.7600091034520078,54.948089361190796,RecurrenceManifold,logmap,60000
49,0.6986296211647084,55.27080416679382,RecurrenceManifold,logmap,60000
