data_id,r,duration,method,dataset,length
0,0.7016652950665495,3.6821398735046387,DynamicalComponentsAnalysis,logmap,60000
1,0.7235861513123986,4.19149374961853,DynamicalComponentsAnalysis,logmap,60000
2,0.7194891598924622,3.440110921859741,DynamicalComponentsAnalysis,logmap,60000
3,0.7065285946344033,3.6809206008911133,DynamicalComponentsAnalysis,logmap,60000
4,0.5884655741878136,4.164471387863159,DynamicalComponentsAnalysis,logmap,60000
5,0.682707004390872,3.2268664836883545,DynamicalComponentsAnalysis,logmap,60000
6,0.6159158117356779,3.8163046836853027,DynamicalComponentsAnalysis,logmap,60000
7,0.7442265372093583,3.8449156284332275,DynamicalComponentsAnalysis,logmap,60000
8,0.635014033387978,3.9425206184387207,DynamicalComponentsAnalysis,logmap,60000
9,0.7693916390588399,3.985236644744873,DynamicalComponentsAnalysis,logmap,60000
10,0.6734410991138566,3.819276809692383,DynamicalComponentsAnalysis,logmap,60000
11,0.5746709072223797,3.462970495223999,DynamicalComponentsAnalysis,logmap,60000
12,0.6889337374405059,3.2363216876983643,DynamicalComponentsAnalysis,logmap,60000
13,0.6691318447166792,4.051380395889282,DynamicalComponentsAnalysis,logmap,60000
14,0.7225941958460018,4.2174599170684814,DynamicalComponentsAnalysis,logmap,60000
15,0.62133399757893,4.009989976882935,DynamicalComponentsAnalysis,logmap,60000
16,0.9795792508762521,4.539945840835571,DynamicalComponentsAnalysis,logmap,60000
17,0.71991431789138,3.133169651031494,DynamicalComponentsAnalysis,logmap,60000
18,0.6676291218820003,4.035650730133057,DynamicalComponentsAnalysis,logmap,60000
19,0.7574285805388673,3.8768470287323,DynamicalComponentsAnalysis,logmap,60000
20,0.7016830238541834,4.324968576431274,DynamicalComponentsAnalysis,logmap,60000
21,0.7682179094726402,3.9584314823150635,DynamicalComponentsAnalysis,logmap,60000
22,0.8369982326908126,4.501415014266968,DynamicalComponentsAnalysis,logmap,60000
23,0.7168724532088768,3.7750978469848633,DynamicalComponentsAnalysis,logmap,60000
24,0.5716217070562823,3.669200897216797,DynamicalComponentsAnalysis,logmap,60000
25,0.6319154617706306,3.916581392288208,DynamicalComponentsAnalysis,logmap,60000
26,0.7289779447687121,3.8845977783203125,DynamicalComponentsAnalysis,logmap,60000
27,0.7156517475033062,4.130172252655029,DynamicalComponentsAnalysis,logmap,60000
28,0.6637643059949379,4.089826583862305,DynamicalComponentsAnalysis,logmap,60000
29,0.6302179812441653,3.965470314025879,DynamicalComponentsAnalysis,logmap,60000
30,0.6731974375857324,3.8696532249450684,DynamicalComponentsAnalysis,logmap,60000
31,0.7102229434522535,3.5477242469787598,DynamicalComponentsAnalysis,logmap,60000
32,0.6433507618810236,4.00120997428894,DynamicalComponentsAnalysis,logmap,60000
33,0.9270494861410703,4.220381021499634,DynamicalComponentsAnalysis,logmap,60000
34,0.8122902296229,4.081455707550049,DynamicalComponentsAnalysis,logmap,60000
35,0.7361664542287745,3.523970365524292,DynamicalComponentsAnalysis,logmap,60000
36,0.6681508288523316,4.0589213371276855,DynamicalComponentsAnalysis,logmap,60000
37,0.6038627952315901,3.0963385105133057,DynamicalComponentsAnalysis,logmap,60000
38,0.708952562280958,5.05649471282959,DynamicalComponentsAnalysis,logmap,60000
39,0.7023843901455515,4.1461474895477295,DynamicalComponentsAnalysis,logmap,60000
40,0.7237388136162387,3.3869216442108154,DynamicalComponentsAnalysis,logmap,60000
41,0.703690700580113,3.0983996391296387,DynamicalComponentsAnalysis,logmap,60000
42,0.7070808384352323,3.8182120323181152,DynamicalComponentsAnalysis,logmap,60000
43,0.7573822983179275,3.298691987991333,DynamicalComponentsAnalysis,logmap,60000
44,0.6372895806125382,4.016073703765869,DynamicalComponentsAnalysis,logmap,60000
45,0.5496895142842454,3.265916585922241,DynamicalComponentsAnalysis,logmap,60000
46,0.6437481251983027,4.901142597198486,DynamicalComponentsAnalysis,logmap,60000
47,0.7449640356397029,3.866128444671631,DynamicalComponentsAnalysis,logmap,60000
48,0.757473687300227,3.601533889770508,DynamicalComponentsAnalysis,logmap,60000
49,0.7397877419044926,3.5176191329956055,DynamicalComponentsAnalysis,logmap,60000
