data_id,r,duration,method,dataset,length
0,0.14678849431127483,0.28070902824401855,SFA,logmap,15954
1,0.135560535807427,0.15432190895080566,SFA,logmap,15954
2,0.14893364241864873,0.2713742256164551,SFA,logmap,15954
3,0.13407921117969634,0.281033992767334,SFA,logmap,15954
4,0.24494466085829691,0.29434967041015625,SFA,logmap,15954
5,0.02028383140835837,0.2096264362335205,SFA,logmap,15954
6,0.18453703306752794,0.23083972930908203,SFA,logmap,15954
7,0.10873629185029421,0.30637359619140625,SFA,logmap,15954
8,0.22748160995919753,0.27329492568969727,SFA,logmap,15954
9,0.10275236432407912,0.1943354606628418,SFA,logmap,15954
10,0.16331566764465213,0.26419544219970703,SFA,logmap,15954
11,0.007374752066952543,0.2872014045715332,SFA,logmap,15954
12,0.01764481025979197,0.19830656051635742,SFA,logmap,15954
13,0.1751598255721441,0.21857094764709473,SFA,logmap,15954
14,0.12196444433826763,0.20582246780395508,SFA,logmap,15954
15,0.16208784917898716,0.22362899780273438,SFA,logmap,15954
16,0.0033199253396650405,0.25517988204956055,SFA,logmap,15954
17,0.12304542915818861,0.237105131149292,SFA,logmap,15954
18,0.21471035951096903,0.12074112892150879,SFA,logmap,15954
19,0.1111673066945326,0.2385251522064209,SFA,logmap,15954
20,0.15209371347531814,0.19409537315368652,SFA,logmap,15954
21,0.08367439817069103,0.22736740112304688,SFA,logmap,15954
22,0.005828040008323893,0.18983125686645508,SFA,logmap,15954
23,0.1481562044742993,0.21184110641479492,SFA,logmap,15954
24,0.2322692054261351,0.15496397018432617,SFA,logmap,15954
25,0.23390958380316884,0.15110015869140625,SFA,logmap,15954
26,0.119044117260432,0.26110243797302246,SFA,logmap,15954
27,0.16517111870227474,0.19205188751220703,SFA,logmap,15954
28,0.18050874126525948,0.29189276695251465,SFA,logmap,15954
29,0.20076693580818156,0.22510981559753418,SFA,logmap,15954
30,0.18467198780067784,0.13968181610107422,SFA,logmap,15954
31,0.07447476951666757,0.23075461387634277,SFA,logmap,15954
32,0.1955182910469615,0.2581913471221924,SFA,logmap,15954
33,0.0070154464575287725,0.11230731010437012,SFA,logmap,15954
34,0.09862451899156827,0.2238171100616455,SFA,logmap,15954
35,0.10499095749849423,0.21450185775756836,SFA,logmap,15954
36,0.1806779594997353,0.19511055946350098,SFA,logmap,15954
37,0.2061738359329269,0.17798709869384766,SFA,logmap,15954
38,0.1831239919703563,0.27808642387390137,SFA,logmap,15954
39,0.15369975333582017,0.22805523872375488,SFA,logmap,15954
40,0.1554914425270214,0.15475678443908691,SFA,logmap,15954
41,0.010919144051327928,0.15567827224731445,SFA,logmap,15954
42,0.14782011503624531,0.22180986404418945,SFA,logmap,15954
43,0.11368952156573144,0.15462040901184082,SFA,logmap,15954
44,0.15898009954555994,0.23864364624023438,SFA,logmap,15954
45,0.32004648594334634,0.14728236198425293,SFA,logmap,15954
46,0.19612133020607603,0.22312211990356445,SFA,logmap,15954
47,0.10230662981886122,0.2507619857788086,SFA,logmap,15954
48,0.08581232428066655,0.16683173179626465,SFA,logmap,15954
49,0.08829387001179351,0.20305156707763672,SFA,logmap,15954
