data_id,r,duration,method,dataset,length
0,0.6961911753887037,0.3731050491333008,RecurrenceManifold,logmap,4242
1,0.6924112544811087,0.34452104568481445,RecurrenceManifold,logmap,4242
2,0.685776142075936,0.35143160820007324,RecurrenceManifold,logmap,4242
3,0.6708444164348871,0.359269380569458,RecurrenceManifold,logmap,4242
4,0.5682964534619586,0.3604128360748291,RecurrenceManifold,logmap,4242
5,0.7655300879753303,0.36153078079223633,RecurrenceManifold,logmap,4242
6,0.5971780200242387,0.3715169429779053,RecurrenceManifold,logmap,4242
7,0.7185839723263446,0.3585386276245117,RecurrenceManifold,logmap,4242
8,0.6338373345455799,0.3804960250854492,RecurrenceManifold,logmap,4242
9,0.7680042816414735,0.3396151065826416,RecurrenceManifold,logmap,4242
10,0.6371851663950535,0.34348368644714355,RecurrenceManifold,logmap,4242
11,0.7155552059076252,0.34128236770629883,RecurrenceManifold,logmap,4242
12,0.7466405666911425,0.3399205207824707,RecurrenceManifold,logmap,4242
13,0.6018796021524015,0.34667468070983887,RecurrenceManifold,logmap,4242
14,0.66655127715712,0.38284826278686523,RecurrenceManifold,logmap,4242
15,0.6086750265815446,0.32659292221069336,RecurrenceManifold,logmap,4242
16,0.8661720972614162,0.34023022651672363,RecurrenceManifold,logmap,4242
17,0.783051074594326,0.3416769504547119,RecurrenceManifold,logmap,4242
18,0.6049265806978426,0.3435237407684326,RecurrenceManifold,logmap,4242
19,0.7586192381618597,0.3412189483642578,RecurrenceManifold,logmap,4242
20,0.6605136439921279,0.34239792823791504,RecurrenceManifold,logmap,4242
21,0.7322498064039813,0.3859400749206543,RecurrenceManifold,logmap,4242
22,0.9518189812421112,0.33077526092529297,RecurrenceManifold,logmap,4242
23,0.6951759755423448,0.3492765426635742,RecurrenceManifold,logmap,4242
24,0.5664917680027207,0.3443269729614258,RecurrenceManifold,logmap,4242
25,0.5822694644699187,0.3450472354888916,RecurrenceManifold,logmap,4242
26,0.723066011352868,0.34516024589538574,RecurrenceManifold,logmap,4242
27,0.6880194155175292,0.34503817558288574,RecurrenceManifold,logmap,4242
28,0.6178961242706946,0.34624648094177246,RecurrenceManifold,logmap,4242
29,0.5974937011839525,0.3484950065612793,RecurrenceManifold,logmap,4242
30,0.6435028343607877,0.4040367603302002,RecurrenceManifold,logmap,4242
31,0.7634704625890243,0.3510146141052246,RecurrenceManifold,logmap,4242
32,0.588963310419254,0.344102144241333,RecurrenceManifold,logmap,4242
33,0.9645568359344995,0.3481757640838623,RecurrenceManifold,logmap,4242
34,0.8253657847536714,0.39159584045410156,RecurrenceManifold,logmap,4242
35,0.6965757665375738,0.3357865810394287,RecurrenceManifold,logmap,4242
36,0.6479552297403145,0.3476130962371826,RecurrenceManifold,logmap,4242
37,0.5602921654483503,0.3467717170715332,RecurrenceManifold,logmap,4242
38,0.6716474680973774,0.3477284908294678,RecurrenceManifold,logmap,4242
39,0.6738318757306029,0.3472325801849365,RecurrenceManifold,logmap,4242
40,0.6733544893508848,0.3904914855957031,RecurrenceManifold,logmap,4242
41,0.6336065939270803,0.33887386322021484,RecurrenceManifold,logmap,4242
42,0.6814727164954048,0.3439755439758301,RecurrenceManifold,logmap,4242
43,0.7486982586161886,0.34505343437194824,RecurrenceManifold,logmap,4242
44,0.598046348007981,0.34922027587890625,RecurrenceManifold,logmap,4242
45,0.5499831215882528,0.34612154960632324,RecurrenceManifold,logmap,4242
46,0.6156418073324347,0.3576772212982178,RecurrenceManifold,logmap,4242
47,0.7219660739505164,0.37487053871154785,RecurrenceManifold,logmap,4242
48,0.7610961436269862,0.37290287017822266,RecurrenceManifold,logmap,4242
49,0.701335967588701,0.3534386157989502,RecurrenceManifold,logmap,4242
