data_id,r,duration,method,dataset,length
0,0.7101825402416182,17.654961109161377,KernelPCA,logmap,30940
1,0.7278457221145612,17.12898063659668,KernelPCA,logmap,30940
2,0.7141474207174143,17.98499298095703,KernelPCA,logmap,30940
3,0.7110025879977034,15.483961582183838,KernelPCA,logmap,30940
4,0.586059255552912,16.436471462249756,KernelPCA,logmap,30940
5,0.7178886139512319,15.014821767807007,KernelPCA,logmap,30940
6,0.6121776797654652,16.13935112953186,KernelPCA,logmap,30940
7,0.7643824950533349,15.9470956325531,KernelPCA,logmap,30940
8,0.6361050451544322,16.440932035446167,KernelPCA,logmap,30940
9,0.7660038993403159,15.495672225952148,KernelPCA,logmap,30940
10,0.6294131950099714,18.65987277030945,KernelPCA,logmap,30940
11,0.6244877012096386,17.399330377578735,KernelPCA,logmap,30940
12,0.6718440273372237,14.518783569335938,KernelPCA,logmap,30940
13,0.6484432040631515,19.92541813850403,KernelPCA,logmap,30940
14,0.724062520514743,19.70789408683777,KernelPCA,logmap,30940
15,0.485880728564781,17.279805183410645,KernelPCA,logmap,30940
16,0.9182545537153586,15.999408960342407,KernelPCA,logmap,30940
17,0.7554152284520685,18.634241819381714,KernelPCA,logmap,30940
18,0.6775192735412414,17.788713455200195,KernelPCA,logmap,30940
19,0.7666833833477309,18.169143676757812,KernelPCA,logmap,30940
20,0.7096546666914123,20.312168836593628,KernelPCA,logmap,30940
21,0.7859429093469141,21.08273482322693,KernelPCA,logmap,30940
22,0.8952784260193365,16.124852657318115,KernelPCA,logmap,30940
23,0.7240364640922421,17.441834211349487,KernelPCA,logmap,30940
24,0.5902667378099363,17.37784481048584,KernelPCA,logmap,30940
25,0.6294328455144698,19.707054376602173,KernelPCA,logmap,30940
26,0.7399469659280429,20.468016862869263,KernelPCA,logmap,30940
27,0.7208275865546931,17.85538363456726,KernelPCA,logmap,30940
28,0.6698948331693491,16.261324167251587,KernelPCA,logmap,30940
29,0.5473370700404275,20.26141667366028,KernelPCA,logmap,30940
30,0.6782115168157696,18.848302841186523,KernelPCA,logmap,30940
31,0.7619159235184516,16.897188186645508,KernelPCA,logmap,30940
32,0.5891722298329611,15.538805723190308,KernelPCA,logmap,30940
33,0.8979651671414552,16.011173486709595,KernelPCA,logmap,30940
34,0.7839206555370589,19.28126573562622,KernelPCA,logmap,30940
35,0.7389099617650003,18.978166818618774,KernelPCA,logmap,30940
36,0.6798402200278925,16.943690061569214,KernelPCA,logmap,30940
37,0.5682843659716418,15.553470611572266,KernelPCA,logmap,30940
38,0.7131270651963911,18.04650568962097,KernelPCA,logmap,30940
39,0.7102893148018111,18.62057375907898,KernelPCA,logmap,30940
40,0.7236942717220141,16.279775857925415,KernelPCA,logmap,30940
41,0.5512760955632636,19.383963584899902,KernelPCA,logmap,30940
42,0.7093321552920353,14.469385862350464,KernelPCA,logmap,30940
43,0.7708413237652959,16.796048879623413,KernelPCA,logmap,30940
44,0.5357245222491229,16.121520280838013,KernelPCA,logmap,30940
45,0.5144340247169433,20.963303565979004,KernelPCA,logmap,30940
46,0.639165096092761,16.407432079315186,KernelPCA,logmap,30940
47,0.7564543301092644,16.3119215965271,KernelPCA,logmap,30940
48,0.7631481307063018,15.684679985046387,KernelPCA,logmap,30940
49,0.7409367292183765,16.732913970947266,KernelPCA,logmap,30940
