data_id,r,duration,method,dataset,length
0,0.16064828620826113,0.009818077087402344,SFA,logmap,1128
1,0.11359666915182176,0.009403467178344727,SFA,logmap,1128
2,0.13454777304596874,0.009320259094238281,SFA,logmap,1128
3,0.1558613326447569,0.009289264678955078,SFA,logmap,1128
4,0.1627141245240691,0.009365081787109375,SFA,logmap,1128
5,0.022022099284023988,0.009341001510620117,SFA,logmap,1128
6,0.20000148196495185,0.009294271469116211,SFA,logmap,1128
7,0.13783516595980885,0.009316444396972656,SFA,logmap,1128
8,0.26745907970333027,0.009318828582763672,SFA,logmap,1128
9,0.06355931283135499,0.009294748306274414,SFA,logmap,1128
10,0.21123704479593675,0.009302854537963867,SFA,logmap,1128
11,0.018399194275679775,0.009329557418823242,SFA,logmap,1128
12,0.015447985770777387,0.009362459182739258,SFA,logmap,1128
13,0.19905429655215157,0.009305000305175781,SFA,logmap,1128
14,0.07899819546957217,0.009282827377319336,SFA,logmap,1128
15,0.09537197632036469,0.009295940399169922,SFA,logmap,1128
16,0.048545623361643524,0.00938558578491211,SFA,logmap,1128
17,0.14027275066237194,0.009319305419921875,SFA,logmap,1128
18,0.12456094081943644,0.009322643280029297,SFA,logmap,1128
19,0.08286167273889891,0.014114141464233398,SFA,logmap,1128
20,0.20755425541688727,0.009191513061523438,SFA,logmap,1128
21,0.1102685078558459,0.009209871292114258,SFA,logmap,1128
22,0.024799757600716617,0.00915384292602539,SFA,logmap,1128
23,0.13507912711862832,0.009173870086669922,SFA,logmap,1128
24,0.23919130348707054,0.009181022644042969,SFA,logmap,1128
25,0.22533964051413546,0.009168148040771484,SFA,logmap,1128
26,0.140757672245928,0.009175300598144531,SFA,logmap,1128
27,0.11304078349990655,0.009207963943481445,SFA,logmap,1128
28,0.1271390168573171,0.009200572967529297,SFA,logmap,1128
29,0.1123751649045873,0.009158849716186523,SFA,logmap,1128
30,0.2025601485368302,0.009199857711791992,SFA,logmap,1128
31,0.07921674799136082,0.00921487808227539,SFA,logmap,1128
32,0.20425805576542105,0.009174108505249023,SFA,logmap,1128
33,0.019591462471385837,0.00914764404296875,SFA,logmap,1128
34,0.1339516959119617,0.00917673110961914,SFA,logmap,1128
35,0.1178595210631576,0.009192705154418945,SFA,logmap,1128
36,0.2328690241321233,0.00919032096862793,SFA,logmap,1128
37,0.1898970944053391,0.00923776626586914,SFA,logmap,1128
38,0.1845067454595239,0.009197473526000977,SFA,logmap,1128
39,0.12107673663238248,0.009196281433105469,SFA,logmap,1128
40,0.1323391119641006,0.00919795036315918,SFA,logmap,1128
41,0.04137332184625428,0.009188413619995117,SFA,logmap,1128
42,0.18781927391006017,0.009184122085571289,SFA,logmap,1128
43,0.14330300398875498,0.00926828384399414,SFA,logmap,1128
44,0.16121639384622236,0.009218931198120117,SFA,logmap,1128
45,0.34495718659749613,0.009149551391601562,SFA,logmap,1128
46,0.2039317264714923,0.009159088134765625,SFA,logmap,1128
47,0.12816704008038332,0.009156227111816406,SFA,logmap,1128
48,0.09376016628554543,0.009131669998168945,SFA,logmap,1128
49,0.11047954770939084,0.009167671203613281,SFA,logmap,1128
