data_id,r,duration,method,dataset,length
0,0.7414627209708256,0.006373405456542969,CCA,logmap,1128
1,0.7576627835442911,0.00649571418762207,CCA,logmap,1128
2,0.7479793192370496,0.006245851516723633,CCA,logmap,1128
3,0.7470801355342942,0.006417036056518555,CCA,logmap,1128
4,0.6229638849699275,0.006426572799682617,CCA,logmap,1128
5,0.6933211572899565,0.006725311279296875,CCA,logmap,1128
6,0.6172785409704961,0.0065267086029052734,CCA,logmap,1128
7,0.7622347599213284,0.0063076019287109375,CCA,logmap,1128
8,0.6681583935794576,0.006440162658691406,CCA,logmap,1128
9,0.8139927057398708,0.006305217742919922,CCA,logmap,1128
10,0.7024373064345525,0.006353616714477539,CCA,logmap,1128
11,0.694225314574296,0.006847858428955078,CCA,logmap,1128
12,0.6899539489192371,0.006650686264038086,CCA,logmap,1128
13,0.6734958548289496,0.006306886672973633,CCA,logmap,1128
14,0.7419468719923168,0.006277322769165039,CCA,logmap,1128
15,0.6403528475924876,0.006535053253173828,CCA,logmap,1128
16,0.8676905491882827,0.007346391677856445,CCA,logmap,1128
17,0.7293594547321312,0.006484508514404297,CCA,logmap,1128
18,0.6814443192971499,0.006358146667480469,CCA,logmap,1128
19,0.7853370611763822,0.00630950927734375,CCA,logmap,1128
20,0.7118060851343757,0.006364107131958008,CCA,logmap,1128
21,0.8069831661103463,0.006387233734130859,CCA,logmap,1128
22,0.7900128373189511,0.007079124450683594,CCA,logmap,1128
23,0.7420321698202652,0.006269216537475586,CCA,logmap,1128
24,0.5348590039334447,0.006453752517700195,CCA,logmap,1128
25,0.6325478271695559,0.006765604019165039,CCA,logmap,1128
26,0.734522215013998,0.006413698196411133,CCA,logmap,1128
27,0.7397191292136772,0.006318092346191406,CCA,logmap,1128
28,0.691238863729175,0.0064733028411865234,CCA,logmap,1128
29,0.6366941970827247,0.006369113922119141,CCA,logmap,1128
30,0.7260422937272101,0.006327390670776367,CCA,logmap,1128
31,0.719239485388932,0.007485151290893555,CCA,logmap,1128
32,0.6776716582111166,0.0066182613372802734,CCA,logmap,1128
33,0.783699456669668,0.0069735050201416016,CCA,logmap,1128
34,0.8100473142685081,0.006341695785522461,CCA,logmap,1128
35,0.7683829120386341,0.0061893463134765625,CCA,logmap,1128
36,0.7009141937186073,0.006254673004150391,CCA,logmap,1128
37,0.6078833549386586,0.0065310001373291016,CCA,logmap,1128
38,0.7350780116981246,0.006269693374633789,CCA,logmap,1128
39,0.7211139363513386,0.0062868595123291016,CCA,logmap,1128
40,0.7684474903580295,0.006282329559326172,CCA,logmap,1128
41,0.7135440096023564,0.007000446319580078,CCA,logmap,1128
42,0.7195561925649538,0.006337642669677734,CCA,logmap,1128
43,0.799059103886618,0.00626373291015625,CCA,logmap,1128
44,0.6482210409589938,0.006440639495849609,CCA,logmap,1128
45,0.5578210208431725,0.006676197052001953,CCA,logmap,1128
46,0.6953537858488126,0.006418943405151367,CCA,logmap,1128
47,0.7537085234215151,0.006421089172363281,CCA,logmap,1128
48,0.7827721803340576,0.006475925445556641,CCA,logmap,1128
49,0.7623147523890272,0.006487607955932617,CCA,logmap,1128
