data_id,r,duration,method,dataset,length
0,0.7406568546429612,3.9404733180999756,DCCA,logmap,300
1,0.7283757793250689,0.9469506740570068,DCCA,logmap,300
2,0.6983039536844956,1.0071051120758057,DCCA,logmap,300
3,0.7102385936779967,0.9153108596801758,DCCA,logmap,300
4,0.5547568077496126,1.033644199371338,DCCA,logmap,300
5,0.724288180773855,0.9238865375518799,DCCA,logmap,300
6,0.39367074485003273,0.8598132133483887,DCCA,logmap,300
7,0.7698408524751299,1.1219806671142578,DCCA,logmap,300
8,0.6378695609748474,0.991168737411499,DCCA,logmap,300
9,0.8044784019527063,1.0607433319091797,DCCA,logmap,300
10,0.6799626480330282,1.1294329166412354,DCCA,logmap,300
11,0.7390435655213627,0.8004481792449951,DCCA,logmap,300
12,0.6922541886786251,0.6352131366729736,DCCA,logmap,300
13,0.6635298518902167,1.0697650909423828,DCCA,logmap,300
14,0.7132280909294885,1.0149941444396973,DCCA,logmap,300
15,0.6524478869703428,1.190138816833496,DCCA,logmap,300
16,0.8737198557304925,0.9392094612121582,DCCA,logmap,300
17,0.7619829140896234,0.8669693470001221,DCCA,logmap,300
18,0.6181595041732284,0.9661550521850586,DCCA,logmap,300
19,0.850262711839378,1.1486496925354004,DCCA,logmap,300
20,0.7546342730289552,1.1339101791381836,DCCA,logmap,300
21,0.8121388645222664,1.179164171218872,DCCA,logmap,300
22,0.8521218849595802,0.846433162689209,DCCA,logmap,300
23,0.6939399029164744,1.0278089046478271,DCCA,logmap,300
24,0.5463216022502987,1.55672287940979,DCCA,logmap,300
25,0.6516543138824641,0.8297998905181885,DCCA,logmap,300
26,0.7746085538381199,1.0411527156829834,DCCA,logmap,300
27,0.7480241396433444,1.1698253154754639,DCCA,logmap,300
28,0.6945490610803077,1.1966497898101807,DCCA,logmap,300
29,0.6077365684316234,1.2226862907409668,DCCA,logmap,300
30,0.7065298257789452,0.9573335647583008,DCCA,logmap,300
31,0.6954065161042177,0.8475408554077148,DCCA,logmap,300
32,0.5151621247782932,0.7373011112213135,DCCA,logmap,300
33,0.8251651720530916,0.867727518081665,DCCA,logmap,300
34,0.8075573618778359,1.1659338474273682,DCCA,logmap,300
35,0.5683106767164171,0.031685590744018555,DCCA,logmap,300
36,0.6835312335402344,0.8745245933532715,DCCA,logmap,300
37,0.45521147140649965,0.7724745273590088,DCCA,logmap,300
38,0.6772538999991349,0.916724681854248,DCCA,logmap,300
39,0.7511755302502454,0.8626341819763184,DCCA,logmap,300
40,0.6956536765459672,0.8404116630554199,DCCA,logmap,300
41,0.6098397099425441,0.582334041595459,DCCA,logmap,300
42,0.716605553565965,1.120718002319336,DCCA,logmap,300
43,0.5942991106021766,0.03086400032043457,DCCA,logmap,300
44,0.6178947447839331,0.9883303642272949,DCCA,logmap,300
45,0.4185248002246584,0.9372327327728271,DCCA,logmap,300
46,0.7074427471590862,1.2031009197235107,DCCA,logmap,300
47,0.7663946433122962,1.1189091205596924,DCCA,logmap,300
48,0.7685525403436813,1.1419472694396973,DCCA,logmap,300
49,0.7103595175845956,1.0032060146331787,DCCA,logmap,300
