data_id,r,duration,method,dataset,length
0,0.6762726700813055,0.018067359924316406,FastICA,logmap,4242
1,0.7086234771583856,0.01612401008605957,FastICA,logmap,4242
2,0.7124066514615136,0.016969919204711914,FastICA,logmap,4242
3,0.6930061532167962,0.017142295837402344,FastICA,logmap,4242
4,0.5759904111687036,0.018617868423461914,FastICA,logmap,4242
5,0.734439403715577,0.01788806915283203,FastICA,logmap,4242
6,0.5782197708743632,0.016490936279296875,FastICA,logmap,4242
7,0.7364913165413409,0.016518831253051758,FastICA,logmap,4242
8,0.6150364381116454,0.01748347282409668,FastICA,logmap,4242
9,0.7829970853907955,0.01617288589477539,FastICA,logmap,4242
10,0.6440882705685796,0.016666650772094727,FastICA,logmap,4242
11,0.6693535580598083,0.017750024795532227,FastICA,logmap,4242
12,0.6626711179127732,0.01600933074951172,FastICA,logmap,4242
13,0.6584176667098995,0.01665806770324707,FastICA,logmap,4242
14,0.7089370136545651,0.017360448837280273,FastICA,logmap,4242
15,0.6049829873997405,0.016068696975708008,FastICA,logmap,4242
16,0.9178751416665853,0.016118764877319336,FastICA,logmap,4242
17,0.7102089804988065,0.017350435256958008,FastICA,logmap,4242
18,0.7028613445591443,0.0168764591217041,FastICA,logmap,4242
19,0.7414306004975223,0.01742863655090332,FastICA,logmap,4242
20,0.6783186923686856,0.017339229583740234,FastICA,logmap,4242
21,0.7678104861759689,0.016447067260742188,FastICA,logmap,4242
22,0.8893316527424332,0.01867818832397461,FastICA,logmap,4242
23,0.7030394982347298,0.016937255859375,FastICA,logmap,4242
24,0.5466881613828997,0.017292022705078125,FastICA,logmap,4242
25,0.5930223690882157,0.016562938690185547,FastICA,logmap,4242
26,0.7058057061338334,0.016593456268310547,FastICA,logmap,4242
27,0.6635460937043812,0.016949892044067383,FastICA,logmap,4242
28,0.6461399856238257,0.016101360321044922,FastICA,logmap,4242
29,0.620682625211373,0.01653146743774414,FastICA,logmap,4242
30,0.6998492117145826,0.01649951934814453,FastICA,logmap,4242
31,0.7415847254420224,0.018198728561401367,FastICA,logmap,4242
32,0.65907755718156,0.01702117919921875,FastICA,logmap,4242
33,0.8810231436403989,0.0182645320892334,FastICA,logmap,4242
34,0.7897568960175926,0.017354488372802734,FastICA,logmap,4242
35,0.7252669164425377,0.01720428466796875,FastICA,logmap,4242
36,0.6753484418053666,0.01783275604248047,FastICA,logmap,4242
37,0.604800122070479,0.016168832778930664,FastICA,logmap,4242
38,0.7013635303170475,0.01576375961303711,FastICA,logmap,4242
39,0.6775874000259617,0.016682147979736328,FastICA,logmap,4242
40,0.7138061089776153,0.016051530838012695,FastICA,logmap,4242
41,0.6504627169629967,0.017426729202270508,FastICA,logmap,4242
42,0.6753774835814692,0.016544818878173828,FastICA,logmap,4242
43,0.7262424375775293,0.017443180084228516,FastICA,logmap,4242
44,0.607185284379879,0.01687932014465332,FastICA,logmap,4242
45,0.5454105640464273,0.018732786178588867,FastICA,logmap,4242
46,0.6143761704579297,0.01652216911315918,FastICA,logmap,4242
47,0.7233335589325753,0.016999244689941406,FastICA,logmap,4242
48,0.7767303682251177,0.01642608642578125,FastICA,logmap,4242
49,0.7222973931158654,0.01700425148010254,FastICA,logmap,4242
