data_id,r,duration,method,dataset,length
0,0.7443640631198734,212.02045130729675,AniSOM,logmap,581
1,0.6828338432682686,206.2410535812378,AniSOM,logmap,581
2,0.7671694529931803,216.8000726699829,AniSOM,logmap,581
3,0.46418301062432565,212.80598974227905,AniSOM,logmap,581
4,0.5784092774521141,210.61714434623718,AniSOM,logmap,581
5,0.8397308178731093,213.0283648967743,AniSOM,logmap,581
6,0.4294779188949186,213.67584252357483,AniSOM,logmap,581
7,0.6372566359497552,214.97408938407898,AniSOM,logmap,581
8,0.3357871626546796,206.4486060142517,AniSOM,logmap,581
9,0.7943768489519468,212.52565026283264,AniSOM,logmap,581
10,0.4020057664749233,204.7431607246399,AniSOM,logmap,581
11,0.9836181955810126,205.61560821533203,AniSOM,logmap,581
12,0.9607355522701545,212.05496096611023,AniSOM,logmap,581
13,0.3090406962868605,202.76260352134705,AniSOM,logmap,581
14,0.7279406466992074,206.1550600528717,AniSOM,logmap,581
15,0.660715745384944,211.4017550945282,AniSOM,logmap,581
16,0.943230134734569,211.59192299842834,AniSOM,logmap,581
17,0.6246517670721048,214.45369720458984,AniSOM,logmap,581
18,0.7061637751814935,213.03516721725464,AniSOM,logmap,581
19,0.69894146987514,204.29874873161316,AniSOM,logmap,581
20,0.7999501575272376,204.70503187179565,AniSOM,logmap,581
21,0.655707842570032,203.69053673744202,AniSOM,logmap,581
22,0.9726674342113263,205.99138164520264,AniSOM,logmap,581
23,0.6449639894505552,203.72024607658386,AniSOM,logmap,581
24,0.31667820488947024,208.01348543167114,AniSOM,logmap,581
25,0.261087025325601,204.96639156341553,AniSOM,logmap,581
26,0.8654734681544552,205.32580590248108,AniSOM,logmap,581
27,0.6463447593349769,201.8804337978363,AniSOM,logmap,581
28,0.7862408556937397,205.48869705200195,AniSOM,logmap,581
29,0.6940880374899454,206.04980945587158,AniSOM,logmap,581
30,0.589070344117405,207.48014426231384,AniSOM,logmap,581
31,0.7376821934142329,205.42313027381897,AniSOM,logmap,581
32,0.7025086648459709,206.47237730026245,AniSOM,logmap,581
33,0.9410449474866057,204.52102255821228,AniSOM,logmap,581
34,0.6860481137842394,203.55312323570251,AniSOM,logmap,581
35,0.5107542505182914,200.16159296035767,AniSOM,logmap,581
36,0.6154160189237383,199.6342282295227,AniSOM,logmap,581
37,0.21853135759101222,197.45056581497192,AniSOM,logmap,581
38,0.6525457325206889,198.92060565948486,AniSOM,logmap,581
39,0.572616379997935,198.8957335948944,AniSOM,logmap,581
40,0.8109751856213083,197.35987424850464,AniSOM,logmap,581
41,0.887942416073326,198.4486255645752,AniSOM,logmap,581
42,0.7786388223624161,203.48910903930664,AniSOM,logmap,581
43,0.7099253023113633,198.11830019950867,AniSOM,logmap,581
44,0.7064039817535279,197.44155883789062,AniSOM,logmap,581
45,0.5370972993219099,197.68504977226257,AniSOM,logmap,581
46,0.7160647823618455,197.31257605552673,AniSOM,logmap,581
47,0.5920686860304281,196.11021423339844,AniSOM,logmap,581
48,0.6289268037227225,126.4161171913147,AniSOM,logmap,581
49,0.5343896746236775,125.76322317123413,AniSOM,logmap,581
