data_id,r,duration,method,dataset,length
0,0.6477860156148921,0.008357524871826172,FastICA,logmap,300
1,0.672081222008265,0.0063631534576416016,FastICA,logmap,300
2,0.6613902303162644,0.005486726760864258,FastICA,logmap,300
3,0.7011311863793155,0.0051422119140625,FastICA,logmap,300
4,0.5236629783661213,0.007378578186035156,FastICA,logmap,300
5,0.7140917855648042,0.005974531173706055,FastICA,logmap,300
6,0.5593275971300499,0.006248950958251953,FastICA,logmap,300
7,0.7479361872618098,0.005945444107055664,FastICA,logmap,300
8,0.558099297216124,0.005120754241943359,FastICA,logmap,300
9,0.7851423085671961,0.005409955978393555,FastICA,logmap,300
10,0.6313090090008447,0.005962371826171875,FastICA,logmap,300
11,0.6904395350876774,0.009851455688476562,FastICA,logmap,300
12,0.7325946441008955,0.005754709243774414,FastICA,logmap,300
13,0.672102139097187,0.00573277473449707,FastICA,logmap,300
14,0.7033925305576336,0.005426645278930664,FastICA,logmap,300
15,0.6283923293296733,0.005964517593383789,FastICA,logmap,300
16,0.8960271988124348,0.006558895111083984,FastICA,logmap,300
17,0.8289906671622383,0.0062465667724609375,FastICA,logmap,300
18,0.5898257612618846,0.005684614181518555,FastICA,logmap,300
19,0.7615816598138139,0.007351398468017578,FastICA,logmap,300
20,0.6681447162328524,0.0059833526611328125,FastICA,logmap,300
21,0.7818367466860532,0.005707263946533203,FastICA,logmap,300
22,0.9017375417067285,0.006513833999633789,FastICA,logmap,300
23,0.6465591985155241,0.005964756011962891,FastICA,logmap,300
24,0.5855588915581693,0.005986690521240234,FastICA,logmap,300
25,0.6381067228401934,0.0056951045989990234,FastICA,logmap,300
26,0.7599939514203969,0.005419731140136719,FastICA,logmap,300
27,0.7482433288364966,0.005680561065673828,FastICA,logmap,300
28,0.6910378117351295,0.005128383636474609,FastICA,logmap,300
29,0.563804064260279,0.005673885345458984,FastICA,logmap,300
30,0.6990248923547501,0.005414485931396484,FastICA,logmap,300
31,0.7328257785599949,0.0065267086029052734,FastICA,logmap,300
32,0.6326375024095854,0.006529092788696289,FastICA,logmap,300
33,0.8779522240858038,0.0076520442962646484,FastICA,logmap,300
34,0.7896078512788889,0.005973100662231445,FastICA,logmap,300
35,0.6761827972706508,0.005995273590087891,FastICA,logmap,300
36,0.6439480997108938,0.005675315856933594,FastICA,logmap,300
37,0.5866394165333593,0.005963802337646484,FastICA,logmap,300
38,0.6238030977677036,0.0059702396392822266,FastICA,logmap,300
39,0.699432395913552,0.0057065486907958984,FastICA,logmap,300
40,0.6635212852939983,0.005967617034912109,FastICA,logmap,300
41,0.6407173597461682,0.005449056625366211,FastICA,logmap,300
42,0.665676397122628,0.007656574249267578,FastICA,logmap,300
43,0.667026901468076,0.006805896759033203,FastICA,logmap,300
44,0.5493243796217331,0.005700588226318359,FastICA,logmap,300
45,0.5042510661679513,0.005971670150756836,FastICA,logmap,300
46,0.6147139910104269,0.005408287048339844,FastICA,logmap,300
47,0.7412972066458946,0.006241559982299805,FastICA,logmap,300
48,0.7619719222626694,0.005980253219604492,FastICA,logmap,300
49,0.7034601334771575,0.005403995513916016,FastICA,logmap,300
