data_id,r,duration,method,dataset,length
0,0.12266570561112065,0.006575584411621094,random,logmap,2187
1,0.11771248056980206,0.006450653076171875,random,logmap,2187
2,0.09763616153482793,0.006453990936279297,random,logmap,2187
3,0.11711966051219704,0.006571292877197266,random,logmap,2187
4,0.13410001897017587,0.006506204605102539,random,logmap,2187
5,0.09924785860128617,0.0065402984619140625,random,logmap,2187
6,0.11132364055431816,0.006612300872802734,random,logmap,2187
7,0.08971236022262206,0.00651240348815918,random,logmap,2187
8,0.1007498616420033,0.006506443023681641,random,logmap,2187
9,0.11465075879296958,0.00638580322265625,random,logmap,2187
10,0.11581932401342038,0.0064885616302490234,random,logmap,2187
11,0.0452771519223163,0.006583213806152344,random,logmap,2187
12,0.05862881429035152,0.006582975387573242,random,logmap,2187
13,0.10952946373544337,0.006613016128540039,random,logmap,2187
14,0.14044879139591518,0.006499290466308594,random,logmap,2187
15,0.10544083016217343,0.006494283676147461,random,logmap,2187
16,0.07375463176850387,0.006388664245605469,random,logmap,2187
17,0.11354333765619634,0.0065155029296875,random,logmap,2187
18,0.1121075695484933,0.009485244750976562,random,logmap,2187
19,0.12944940781320607,0.006560325622558594,random,logmap,2187
20,0.1274221434092188,0.006459474563598633,random,logmap,2187
21,0.0907958697206072,0.0065343379974365234,random,logmap,2187
22,0.0745466945003006,0.0065267086029052734,random,logmap,2187
23,0.10550582737604389,0.00655055046081543,random,logmap,2187
24,0.11989688967589059,0.006596088409423828,random,logmap,2187
25,0.10952634375616949,0.006595134735107422,random,logmap,2187
26,0.09230672838540777,0.0065460205078125,random,logmap,2187
27,0.11828330667659302,0.006574153900146484,random,logmap,2187
28,0.11550703803120302,0.006558895111083984,random,logmap,2187
29,0.1127961637956831,0.006521940231323242,random,logmap,2187
30,0.11579716646225133,0.006505727767944336,random,logmap,2187
31,0.09661922131607159,0.00645756721496582,random,logmap,2187
32,0.1028809522600662,0.006605386734008789,random,logmap,2187
33,0.0510285727288073,0.006566524505615234,random,logmap,2187
34,0.11438216307875136,0.00654911994934082,random,logmap,2187
35,0.12330093529778512,0.0065615177154541016,random,logmap,2187
36,0.12753066052585924,0.006567239761352539,random,logmap,2187
37,0.11516669110064075,0.00653386116027832,random,logmap,2187
38,0.09672955133908485,0.006476402282714844,random,logmap,2187
39,0.12883800296522113,0.006576061248779297,random,logmap,2187
40,0.12705519724871173,0.006509542465209961,random,logmap,2187
41,0.0671079862091839,0.006520271301269531,random,logmap,2187
42,0.11155957428612161,0.006383419036865234,random,logmap,2187
43,0.11438920697292719,0.006484031677246094,random,logmap,2187
44,0.14228072639793077,0.006363630294799805,random,logmap,2187
45,0.08858992252367663,0.006558656692504883,random,logmap,2187
46,0.1296662493378365,0.006516695022583008,random,logmap,2187
47,0.096988660876613,0.006578683853149414,random,logmap,2187
48,0.107160545251484,0.006529092788696289,random,logmap,2187
49,0.08858793823688293,0.006492137908935547,random,logmap,2187
