data_id,r,duration,method,dataset,length
0,0.6945982026975558,3.7832207679748535,DynamicalComponentsAnalysis,logmap,15954
1,0.7307841972232576,4.082751035690308,DynamicalComponentsAnalysis,logmap,15954
2,0.7189134913871206,3.559267044067383,DynamicalComponentsAnalysis,logmap,15954
3,0.6983412060511768,2.949605941772461,DynamicalComponentsAnalysis,logmap,15954
4,0.5906359660365529,3.5380303859710693,DynamicalComponentsAnalysis,logmap,15954
5,0.6852751949121877,2.6505744457244873,DynamicalComponentsAnalysis,logmap,15954
6,0.6229132362298345,3.6689279079437256,DynamicalComponentsAnalysis,logmap,15954
7,0.7339301971894487,2.9983673095703125,DynamicalComponentsAnalysis,logmap,15954
8,0.639729605235666,3.149056911468506,DynamicalComponentsAnalysis,logmap,15954
9,0.7586437138039979,3.9199154376983643,DynamicalComponentsAnalysis,logmap,15954
10,0.6730600707165671,3.3957347869873047,DynamicalComponentsAnalysis,logmap,15954
11,0.5810074849358943,2.9537136554718018,DynamicalComponentsAnalysis,logmap,15954
12,0.6888203245855049,2.8291804790496826,DynamicalComponentsAnalysis,logmap,15954
13,0.6674611981109266,3.511836528778076,DynamicalComponentsAnalysis,logmap,15954
14,0.7185189946415685,3.2193894386291504,DynamicalComponentsAnalysis,logmap,15954
15,0.6251636350525647,3.746593713760376,DynamicalComponentsAnalysis,logmap,15954
16,0.9794776748560218,3.7818546295166016,DynamicalComponentsAnalysis,logmap,15954
17,0.7207848383734007,2.90964674949646,DynamicalComponentsAnalysis,logmap,15954
18,0.6746849493433748,3.9493589401245117,DynamicalComponentsAnalysis,logmap,15954
19,0.754086633700373,3.198111057281494,DynamicalComponentsAnalysis,logmap,15954
20,0.7042739072263232,3.3842806816101074,DynamicalComponentsAnalysis,logmap,15954
21,0.769120558229386,3.1826133728027344,DynamicalComponentsAnalysis,logmap,15954
22,0.8349760646484481,3.106382131576538,DynamicalComponentsAnalysis,logmap,15954
23,0.715287505835643,2.9489855766296387,DynamicalComponentsAnalysis,logmap,15954
24,0.5756624553353867,2.855703592300415,DynamicalComponentsAnalysis,logmap,15954
25,0.6368238529830448,3.3127338886260986,DynamicalComponentsAnalysis,logmap,15954
26,0.7264899076145804,2.633805513381958,DynamicalComponentsAnalysis,logmap,15954
27,0.7191916157101356,4.006731986999512,DynamicalComponentsAnalysis,logmap,15954
28,0.6567935017331266,3.4348318576812744,DynamicalComponentsAnalysis,logmap,15954
29,0.6338638753851429,3.428994655609131,DynamicalComponentsAnalysis,logmap,15954
30,0.675593176612106,3.524217128753662,DynamicalComponentsAnalysis,logmap,15954
31,0.7165795643703627,2.696993112564087,DynamicalComponentsAnalysis,logmap,15954
32,0.633833986608297,3.1354308128356934,DynamicalComponentsAnalysis,logmap,15954
33,0.9461546561718738,3.0219404697418213,DynamicalComponentsAnalysis,logmap,15954
34,0.7804312183499391,3.725050449371338,DynamicalComponentsAnalysis,logmap,15954
35,0.733419254350573,3.1728978157043457,DynamicalComponentsAnalysis,logmap,15954
36,0.6678057343374636,3.509129047393799,DynamicalComponentsAnalysis,logmap,15954
37,0.6231249238515041,3.8787424564361572,DynamicalComponentsAnalysis,logmap,15954
38,0.7166126804281432,3.308509349822998,DynamicalComponentsAnalysis,logmap,15954
39,0.6960009242297684,3.464362859725952,DynamicalComponentsAnalysis,logmap,15954
40,0.7231389604486848,3.0383005142211914,DynamicalComponentsAnalysis,logmap,15954
41,0.7145491631112991,2.654771566390991,DynamicalComponentsAnalysis,logmap,15954
42,0.7043799336751848,2.840635299682617,DynamicalComponentsAnalysis,logmap,15954
43,0.768912474360263,3.243706703186035,DynamicalComponentsAnalysis,logmap,15954
44,0.6359780956863594,3.6498513221740723,DynamicalComponentsAnalysis,logmap,15954
45,0.550651108537363,3.532519578933716,DynamicalComponentsAnalysis,logmap,15954
46,0.6431318981210153,3.438107490539551,DynamicalComponentsAnalysis,logmap,15954
47,0.7336000743257508,2.876002311706543,DynamicalComponentsAnalysis,logmap,15954
48,0.7708507791547982,3.3815433979034424,DynamicalComponentsAnalysis,logmap,15954
49,0.7402140117794581,3.0774102210998535,DynamicalComponentsAnalysis,logmap,15954
