data_id,r,duration,method,dataset,length
0,0.1552024109751489,0.004090785980224609,random,logmap,1128
1,0.17681934936544585,0.004036903381347656,random,logmap,1128
2,0.1161718669892873,0.004044532775878906,random,logmap,1128
3,0.13336273193096504,0.00402379035949707,random,logmap,1128
4,0.1740354690935436,0.0040318965911865234,random,logmap,1128
5,0.06290029829152156,0.004063844680786133,random,logmap,1128
6,0.13882302461427884,0.004037618637084961,random,logmap,1128
7,0.13496936374282145,0.003996372222900391,random,logmap,1128
8,0.13712315906931283,0.0040395259857177734,random,logmap,1128
9,0.13106607473408982,0.0039899349212646484,random,logmap,1128
10,0.12210605950297787,0.004063606262207031,random,logmap,1128
11,0.045326379382756486,0.004069805145263672,random,logmap,1128
12,0.1362664827061443,0.0040967464447021484,random,logmap,1128
13,0.15575038223737162,0.0040285587310791016,random,logmap,1128
14,0.17435944128425074,0.004015922546386719,random,logmap,1128
15,0.14857212045894488,0.003960371017456055,random,logmap,1128
16,0.09992893297319222,0.00404667854309082,random,logmap,1128
17,0.14505952283845572,0.0040721893310546875,random,logmap,1128
18,0.17017667911537576,0.004030466079711914,random,logmap,1128
19,0.12314717540994823,0.004025697708129883,random,logmap,1128
20,0.12263481999070568,0.004090785980224609,random,logmap,1128
21,0.133358776000962,0.004040241241455078,random,logmap,1128
22,0.08889349551448317,0.004068136215209961,random,logmap,1128
23,0.18064991096058272,0.00403594970703125,random,logmap,1128
24,0.11723913823702743,0.004085540771484375,random,logmap,1128
25,0.1742147725548911,0.00408172607421875,random,logmap,1128
26,0.11918567382720406,0.004086971282958984,random,logmap,1128
27,0.12147895524185659,0.004036426544189453,random,logmap,1128
28,0.17738849093003087,0.004041910171508789,random,logmap,1128
29,0.1396697489971681,0.00400233268737793,random,logmap,1128
30,0.13901730554568215,0.004010915756225586,random,logmap,1128
31,0.1415492113873669,0.004042387008666992,random,logmap,1128
32,0.1431191523130777,0.004027605056762695,random,logmap,1128
33,0.07849972545850838,0.004041910171508789,random,logmap,1128
34,0.11413147249187822,0.004040956497192383,random,logmap,1128
35,0.13602365660700655,0.0040743350982666016,random,logmap,1128
36,0.11801515692417759,0.003997802734375,random,logmap,1128
37,0.15181261003050708,0.004052400588989258,random,logmap,1128
38,0.1396117506759163,0.004068613052368164,random,logmap,1128
39,0.1388226384712543,0.004002094268798828,random,logmap,1128
40,0.15288496764157816,0.004052162170410156,random,logmap,1128
41,0.19048194035400584,0.004054546356201172,random,logmap,1128
42,0.11853400349699936,0.004062652587890625,random,logmap,1128
43,0.18052978919090465,0.004063844680786133,random,logmap,1128
44,0.13127187434046814,0.003984928131103516,random,logmap,1128
45,0.13748372599535097,0.003998756408691406,random,logmap,1128
46,0.16809377545306223,0.004009246826171875,random,logmap,1128
47,0.13739362073048816,0.004044771194458008,random,logmap,1128
48,0.13120522088573405,0.00397181510925293,random,logmap,1128
49,0.18551270047118423,0.004027605056762695,random,logmap,1128
