data_id,r,duration,method,dataset,length
0,0.7046604260261171,0.12054252624511719,FastICA,logmap,15954
1,0.7124890620856288,0.11074948310852051,FastICA,logmap,15954
2,0.7123580783513971,0.10770964622497559,FastICA,logmap,15954
3,0.6964885181831665,0.11158275604248047,FastICA,logmap,15954
4,0.5750743363996841,0.11096763610839844,FastICA,logmap,15954
5,0.7155661108352285,0.1130826473236084,FastICA,logmap,15954
6,0.6046908119726557,0.1089625358581543,FastICA,logmap,15954
7,0.7582730918438293,0.10791802406311035,FastICA,logmap,15954
8,0.6143555949868517,0.11475110054016113,FastICA,logmap,15954
9,0.7808606329590039,0.10711216926574707,FastICA,logmap,15954
10,0.6660410766506893,0.10956883430480957,FastICA,logmap,15954
11,0.653313790114549,0.11030340194702148,FastICA,logmap,15954
12,0.6775264329272032,0.10938024520874023,FastICA,logmap,15954
13,0.6519833911360278,0.11096072196960449,FastICA,logmap,15954
14,0.6969298077092033,0.10922741889953613,FastICA,logmap,15954
15,0.59800401196714,0.10725235939025879,FastICA,logmap,15954
16,0.9091123035018569,0.1199643611907959,FastICA,logmap,15954
17,0.7049527969396228,0.11160039901733398,FastICA,logmap,15954
18,0.6874084818924198,0.15437650680541992,FastICA,logmap,15954
19,0.7530416004222754,0.0914909839630127,FastICA,logmap,15954
20,0.6915370737499438,0.11055755615234375,FastICA,logmap,15954
21,0.7791436098607363,0.11669540405273438,FastICA,logmap,15954
22,0.892812148105542,0.11485862731933594,FastICA,logmap,15954
23,0.7139355726252633,0.10740232467651367,FastICA,logmap,15954
24,0.5574202619540127,0.10852909088134766,FastICA,logmap,15954
25,0.6234469707635535,0.11163139343261719,FastICA,logmap,15954
26,0.7016978210701861,0.10906982421875,FastICA,logmap,15954
27,0.7035483331384411,0.11078166961669922,FastICA,logmap,15954
28,0.6575747355765335,0.10923123359680176,FastICA,logmap,15954
29,0.6215819122373406,0.11041784286499023,FastICA,logmap,15954
30,0.6907751512911441,0.10910701751708984,FastICA,logmap,15954
31,0.7463908744927774,0.13631248474121094,FastICA,logmap,15954
32,0.6362584240498331,0.10496091842651367,FastICA,logmap,15954
33,0.8789434580523946,0.11063075065612793,FastICA,logmap,15954
34,0.7898815519799366,0.11035609245300293,FastICA,logmap,15954
35,0.7228337954444839,0.10821342468261719,FastICA,logmap,15954
36,0.6781431885925155,0.11128926277160645,FastICA,logmap,15954
37,0.6102770063351713,0.11001181602478027,FastICA,logmap,15954
38,0.7028906351770934,0.11133337020874023,FastICA,logmap,15954
39,0.6875192192492996,0.10825729370117188,FastICA,logmap,15954
40,0.6693140120772634,0.11097264289855957,FastICA,logmap,15954
41,0.6667518120377717,0.10957837104797363,FastICA,logmap,15954
42,0.6940443322274005,0.11317753791809082,FastICA,logmap,15954
43,0.7586049474485759,0.10819053649902344,FastICA,logmap,15954
44,0.5993427765334447,0.10928010940551758,FastICA,logmap,15954
45,0.5590116556059976,0.10959148406982422,FastICA,logmap,15954
46,0.6424838218146083,0.11083865165710449,FastICA,logmap,15954
47,0.715772100681412,0.10911083221435547,FastICA,logmap,15954
48,0.7733883323430518,0.10946822166442871,FastICA,logmap,15954
49,0.7023092730545435,0.10975933074951172,FastICA,logmap,15954
